@lat	@lon	addr:street	addr:housenumber	name
50.0378321	19.9905280	Seweryna Goszczyńskiego	35	
50.0363854	19.9899979	Żeńców	35A	
50.0363533	19.9900786	Żeńców	35B	
50.0363080	19.9901867	Żeńców	35C	
50.0368297	19.9968282	Motyla	35a	
50.0454985	19.9783684	Płaszowska	35b	
50.0423123	20.0443064	Półłanki	35d	
50.0423099	20.0438070	Półłanki	35j	
50.0421184	20.0436803	Półłanki	35k	
50.0466791	20.0265742	Golikówka	36	
50.0411881	19.9776537	Gromadzka	36	
50.0354397	19.9914424	Kacza	36	
50.0353814	19.9914390	Kacza	36a	
50.0445176	19.9807919	Płaszowska	36b	
50.0443828	19.9808112	Płaszowska	36c	
50.0442232	19.9808112	Płaszowska	36d	
50.0429175	20.0081225	Golikówka	37	
50.0417337	19.9772388	Gromadzka	37	
50.0410959	19.9430668	Kalwaryjska	37	
50.0430278	20.0447945	Półłanki	37	
50.0419203	20.0290521	Rybitwy	37	
50.0496855	19.9637775	Tadeusza Romanowicza	1	
50.0369469	19.9906704	Źródlana	37	
50.0429273	20.0447424	Półłanki	37a	
50.0409648	19.9774692	Gromadzka	38	
50.0447191	19.9811587	Płaszowska	38	
50.0413000	20.0282308	Rybitwy	38	
50.0445874	19.9811466	Płaszowska	38a	
50.0414196	20.0286966	Rybitwy	38a	
50.0444433	19.9811756	Płaszowska	38b	
50.0441086	19.9811683	Płaszowska	38c	
50.0439738	19.9811466	Płaszowska	38d	
50.0437630	19.9811297	Płaszowska	38e	
50.0404532	20.0227459	Albatrosów	39	
50.0429456	20.0084403	Golikówka	39	
50.0415969	19.9772697	Gromadzka	39	
50.0409366	19.9429883	Kalwaryjska	39	
50.0432025	20.0449138	Półłanki	39	
50.0457000	19.9786579	Płaszowska	39	
50.0419993	20.0293505	Rybitwy	39	
50.0369014	19.9907906	Źródlana	39	
50.0381549	19.9973232	Grochowa	3a	
50.0412644	19.9767000	Koźlarska	3a	
50.0469227	19.9575288	Romualda Traugutta	3a	
50.0440712	20.0443176	Szparagowa	3a	
50.0387717	19.9866783	Źródlana	3a	
50.0467910	19.9575465	Romualda Traugutta	3b	
50.0440018	20.0439039	Szparagowa	3b	
50.0521387	19.9284414	Barska	4	
50.0418913	20.0477152	Bukowa	4	
50.0460218	19.9566004	Dąbrówki	4	
50.0382650	19.9969145	Grochowa	4	
50.0444335	19.9612822	Hetmańska	4	
50.0426442	19.9415757	Ignacego Krasickiego	4	
50.0422607	19.9430224	Jana Długosza	4	
50.0424786	19.9761015	Jana Heweliusza	4	
50.0432108	19.9606276	Jana Tarnowskiego	4	
50.0378918	19.9858828	Kacza	4	
50.0416077	19.9756744	Koźlarska	4	
50.0446759	19.9804784	Paproci	4	
50.0430918	19.9440811	Plac Emila Serkowskiego	4	
50.0420148	19.9382328	Przedwiośnie	4	
50.0492468	19.9592908	Przemysłowa	4	
50.0486915	19.9644681	Tadeusza Romanowicza	4	
50.0468110	19.9577684	Romualda Traugutta	4	
50.0444333	19.9766065	Sarmacka	4	
50.0409012	19.9434938	Stanisława Smolki	4	
50.0446451	20.0454528	Szparagowa	4	
50.0439341	19.9457372	Tadeusza Rejtana	4	
50.0518913	19.9257514	Tyniecka	4	
50.0459524	19.9667549	Wałowa	4	
50.0447132	19.9634492	Zaułek	4	
50.0361917	19.9870169	Łanowa	4	
50.0436344	19.9600719	Świętej Kingi	4	
50.0390314	19.9869206	Źródlana	4	
50.0383171	19.9862850	Żeńców	4	
50.0474807	20.0274537	Golikówka	40	
50.0414507	20.0289649	Rybitwy	40	
50.0365214	19.9907290	Żeńców	40	
50.0414607	20.0290897	Rybitwy	40a	
50.0428001	20.0087627	Golikówka	41	
50.0414623	19.9772248	Gromadzka	41	
50.0406420	19.9436510	Jana Zamoyskiego	41	
50.0407735	19.9428919	Kalwaryjska	41	
50.0433557	20.0450330	Półłanki	41	
50.0454056	19.9791091	Płaszowska	41	
50.0419718	20.0296268	Rybitwy	41	
50.0413521	19.9771538	Gromadzka	41a	
50.0466958	20.0313738	Golikówka	42	
50.0352225	19.9923948	Kacza	42	
50.0415352	20.0293255	Rybitwy	42	
50.0364919	19.9908070	Żeńców	42	
50.0374862	19.9917698	Seweryna Goszczyńskiego	42a	
50.0374358	19.9918141	Seweryna Goszczyńskiego	42b	
50.0403910	20.0234465	Albatrosów	43	
50.0358100	19.9429034	Czyżówka	43	DOM EQ - Krakowskie Centrum Równości
50.0410622	19.9770293	Gromadzka	43	
50.0405206	19.9434895	Jana Zamoyskiego	43	
50.0451495	19.9564072	Józefińska	43	
50.0406128	19.9427981	Kalwaryjska	43	
50.0454281	19.9793398	Płaszowska	43	
50.0419727	20.0299564	Rybitwy	43	
50.0373129	19.9913650	Seweryna Goszczyńskiego	43	
50.0383710	19.9937489	Łanowa	43	
50.0429623	20.0090545	Golikówka	43a	
50.0380880	19.9937942	Łanowa	43a	
50.0428257	20.0099527	Golikówka	43b	
50.0378772	19.9938666	Łanowa	43b	
50.0431035	20.0092635	Golikówka	43c	
50.0416193	20.0298857	Rybitwy	44	
50.0391781	19.9922850	Łanowa	44	
50.0392482	19.9922475	Łanowa	44a	
50.0431859	20.0095934	Golikówka	45	
50.0410146	19.9770003	Gromadzka	45	
50.0404012	19.9433260	Jana Zamoyskiego	45	
50.0450995	19.9566355	Józefińska	45	
50.0404294	19.9427112	Kalwaryjska	45	
50.0446312	20.0458603	Półłanki	45	
50.0454599	19.9795675	Płaszowska	45	
50.0419337	20.0303799	Rybitwy	45	
50.0372201	19.9914540	Seweryna Goszczyńskiego	45	
50.0462567	20.0317118	Golikówka	46	
50.0416302	20.0302430	Rybitwy	46	
50.0404716	20.0239547	Albatrosów	47	
50.0402739	19.9431864	Jana Zamoyskiego	47	
50.0450668	19.9568551	Józefińska	47	
50.0402673	19.9426084	Kalwaryjska	47	
50.0448203	20.0458528	Półłanki	47	
50.0454760	19.9797991	Płaszowska	47	
50.0419295	20.0306620	Rybitwy	47	
50.0459951	20.0322845	Golikówka	48	
50.0415704	20.0307349	Rybitwy	48	
50.0459492	20.0329277	Golikówka	48a	
50.0392745	19.9930357	Łanowa	48b	
50.0392132	19.9929743	Łanowa	48c	
50.0392526	19.9928890	Łanowa	48d	
50.0400327	19.9428060	Jana Zamoyskiego	49	
50.0455068	19.9800269	Płaszowska	49	
50.0419180	20.0308357	Rybitwy	49	
50.0369199	19.9918621	Seweryna Goszczyńskiego	49	
50.0449876	19.9791193	Gromadzka	4a	
50.0478662	19.9642549	Tadeusza Romanowicza	4a	
50.0409975	19.9433647	Stanisława Smolki	4a	
50.0382398	19.9865772	Żeńców	4a	
50.0448771	19.9794963	Gromadzka	4b	
50.0408026	19.9434427	Stanisława Smolki	4b	
50.0447764	19.9792502	Gromadzka	4c	
50.0475862	19.9621786	Lipowa	4g	
50.0459410	19.9570732	Dąbrówki	5	
50.0445849	19.9787743	Gromadzka	5	
50.0441330	19.9612140	Hetmańska	5	
50.0424807	19.9416871	Ignacego Krasickiego	5	
50.0361419	19.9918717	Iłowa	5	
50.0421315	19.9427935	Jana Długosza	5	
50.0421598	19.9760821	Jana Heweliusza	5	
50.0435971	19.9606480	Jana Tarnowskiego	5	
50.0466131	19.9565540	Janowa Wola	5	
50.0374935	19.9855523	Kacza	5	
50.0346908	19.9991179	Kozia	5	
50.0415524	19.9765122	Koźlarska	5	
50.0471778	19.9616869	Lipowa	5	
50.0457188	19.9677841	Na Dołach	5	
50.0410170	19.9381397	Orawska	5	
50.0447974	19.9799140	Paproci	5	
50.0430237	19.9438254	Plac Emila Serkowskiego	5	
50.0449841	19.9742859	Płaszowska	5	
50.0488581	19.9638376	Tadeusza Romanowicza	5	Arcymonka
50.0466362	19.9575661	Romualda Traugutta	5	
50.0430805	20.0469260	Rączna	5	
50.0450914	19.9760043	Sarmacka	5	
50.0474190	20.0449846	Skromna	5	
50.0430394	19.9793460	Stróża Rybna	5	
50.0425983	19.9357423	Swoboda	5	
50.0413327	19.9375417	Szaflarska	5	
50.0445516	20.0447496	Szparagowa	5	
50.0439570	19.9461623	Tadeusza Rejtana	5	
50.0458261	19.9664378	Wałowa	5	
50.0360554	19.9875428	Łanowa	5	
50.0439396	19.9599504	Świętej Kingi	5	
50.0385091	19.9867106	Źródlana	5	
50.0379165	19.9864388	Żeńców	5	
50.0465327	20.0344445	Golikówka	50	
50.0391752	19.9936223	Łanowa	50	
50.0360377	19.9917479	Żeńców	50	
50.0460311	20.0333446	Golikówka	50a	
50.0337100	19.9435422	Łagiewnicka	50b	
50.0461526	20.0335687	Golikówka	50c	
50.0336362	19.9435388	Łagiewnicka	50c	
50.0404902	20.0244065	Albatrosów	51	
50.0425917	20.0136698	Golikówka	51	
50.0399993	19.9429501	Jana Zamoyskiego	51	
50.0399537	19.9424336	Kalwaryjska	51	
50.0455257	19.9802583	Płaszowska	51	
50.0419392	20.0310857	Rybitwy	51	
50.0458193	19.9801080	Płaszowska	51a	
50.0459727	19.9804192	Płaszowska	51b	
50.0391817	19.9937597	Łanowa	52	
50.0331951	19.9434720	Łagiewnicka	52a	
50.0333202	19.9434840	Łagiewnicka	52b	
50.0404849	20.0247333	Albatrosów	53	
50.0398693	19.9428829	Jana Zamoyskiego	53	
50.0398500	19.9423660	Kalwaryjska	53	
50.0455657	19.9804831	Płaszowska	53	
50.0451602	20.0338751	Golikówka	54	
50.0448759	20.0339858	Golikówka	54a	
50.0403048	20.0255258	Albatrosów	55	
50.0396446	19.9422644	Kalwaryjska	55	
50.0455869	19.9807136	Płaszowska	55	
50.0447101	20.0341808	Golikówka	56	
50.0457554	20.0185886	Golikówka	57	
50.0394987	19.9421732	Kalwaryjska	57	
50.0443654	20.0292073	Strażacka	57	
50.0389217	19.9952968	Łanowa	57	
50.0389239	19.9954038	Łanowa	57a	
50.0443750	20.0344495	Golikówka	58	
50.0458432	20.0191220	Golikówka	59	
50.0393269	19.9420878	Kalwaryjska	59	
50.0372440	19.9859383	Kacza	5a	
50.0472970	20.0447014	Skromna	5a	
50.0446886	20.0446492	Szparagowa	5a	
50.0529069	19.9287762	Antoniego Józefa Madalińskiego	6	
50.0420897	20.0474738	Bukowa	6	
50.0460862	19.9570065	Dąbrówki	6	
50.0382044	19.9969056	Grochowa	6	
50.0445523	19.9791827	Gromadzka	6	
50.0443126	19.9613455	Hetmańska	6	
50.0425029	19.9414246	Ignacego Krasickiego	6	
50.0423211	19.9428379	Jana Długosza	6	
50.0424326	19.9759020	Jana Heweliusza	6	
50.0434407	19.9606786	Jana Tarnowskiego	6	
50.0416270	19.9761243	Koźlarska	6	
50.0436924	19.9718152	Krzywda	6	
50.0445673	19.9804829	Paproci	6	
50.0429443	19.9435292	Plac Emila Serkowskiego	6	
50.0519625	19.9286864	Powroźnicza	6	
50.0419522	19.9381109	Przedwiośnie	6	
50.0389115	20.0310256	Przy Cegielni	6	
50.0456798	19.9627374	Tadeusza Romanowicza	6	
50.0466675	19.9577838	Romualda Traugutta	6	
50.0477947	20.0449101	Skromna	6	
50.0432224	19.9793287	Stróża Rybna	6	
50.0433273	19.9360280	Turecka	6	
50.0446149	19.9635667	Zaułek	6	
50.0362429	19.9871930	Łanowa	6	
50.0490900	19.9621931	Ślusarska	6	
50.0438373	19.9601101	Świętej Kingi	6	
50.0389698	19.9871644	Źródlana	6	
50.0381460	19.9867960	Żeńców	6	
50.0434235	19.9590506	Bolesława Limanowskiego	60	
50.0439384	20.0347921	Golikówka	60	
50.0459733	20.0200115	Golikówka	61	
50.0392096	19.9425426	Jana Zamoyskiego	61	
50.0445803	20.0298160	Strażacka	61	
50.0446362	20.0299951	Strażacka	61a	
50.0432645	19.9594278	Bolesława Limanowskiego	62	
50.0437252	20.0349344	Golikówka	62	
50.0460436	20.0204326	Golikówka	63	
50.0390972	19.9419472	Kalwaryjska	63	
50.0448847	20.0300210	Strażacka	63	
50.0459606	20.0208321	Golikówka	65	
50.0389743	19.9418841	Kalwaryjska	65	
50.0456721	19.9826704	Płaszowska	65	
50.0451108	20.0303141	Strażacka	65	
50.0460139	20.0212403	Golikówka	67	
50.0388693	19.9418183	Kalwaryjska	67	
50.0453042	20.0306339	Strażacka	67	
50.0388475	19.9971754	Łanowa	67	
50.0454528	20.0305947	Strażacka	69	
50.0388218	19.9972731	Łanowa	69	
50.0398136	19.9929782	Józefa Rzebika	6a	
50.0425660	20.0462478	Rączna	6a	
50.0431898	19.9797147	Stróża Rybna	6a	
50.0444820	19.9636956	Zaułek	6a	
50.0423123	20.0461509	Rączna	6b	
50.0322898	19.9388752	Wadowicka	6A	
50.0437634	19.9720330	Krzywda	6c	
50.0425492	20.0467993	Rączna	6c	
50.0424607	20.0465944	Rączna	6d	
50.0459780	19.9572923	Dąbrówki	7	
50.0401298	20.0049405	Golikówka	7	
50.0444246	19.9788492	Gromadzka	7	
50.0438790	19.9613202	Hetmańska	7	
50.0423614	19.9415602	Ignacego Krasickiego	7	
50.0422171	19.9426790	Jana Długosza	7	
50.0420872	19.9757951	Jana Heweliusza	7	
50.0436707	19.9608575	Jana Tarnowskiego	7	
50.0465054	19.9563510	Janowa Wola	7	
50.0370749	19.9862287	Kacza	7	
50.0460594	19.9841012	Koszykarska	7	
50.0416567	19.9766722	Koźlarska	7	
50.0471974	19.9620743	Lipowa	7	
50.0367837	19.9851904	Mariana Batki	7	
50.0455027	19.9674429	Na Dołach	7	
50.0409599	19.9379605	Orawska	7	
50.0444963	19.9799238	Paproci	7	
50.0429141	19.9434335	Plac Emila Serkowskiego	7	
50.0521074	19.9286360	Powroźnicza	7	
50.0425869	19.9633176	Powstańców Wielkopolskich	7	
50.0449506	19.9745241	Płaszowska	7	
50.0464682	19.9575648	Romualda Traugutta	7	
50.0449811	19.9760196	Sarmacka	7	
50.0393963	19.9864526	Seweryna Goszczyńskiego	7	
50.0471917	20.0443027	Skromna	7	
50.0404418	20.0251904	Strażacka	7	
50.0412343	19.9376237	Szaflarska	7	
50.0443337	19.9729643	Szklarska	7	
50.0451122	20.0446194	Szparagowa	7	
50.0438215	19.9459158	Tadeusza Rejtana	7	
50.0456822	19.9665599	Wałowa	7	
50.0430601	19.9449507	Władysława Warneńczyka	7	
50.0489837	19.9569321	Zabłocie	7	
50.0489300	19.9617454	Ślusarska	7	
50.0440168	19.9601428	Świętej Kingi	7	
50.0386198	19.9872123	Źródlana	7	
50.0378251	19.9867493	Żeńców	7	
50.0459685	20.0219894	Golikówka	71	
50.0449208	20.0392944	Rybitwy	71	
50.0456126	20.0308910	Strażacka	71	
50.0388127	19.9974695	Łanowa	71	
50.0463440	20.0227473	Golikówka	73	
50.0382868	19.9416042	Kalwaryjska	73	
50.0449608	20.0395632	Rybitwy	73	
50.0457495	20.0308654	Strażacka	73	
50.0388143	19.9976661	Łanowa	73	
50.0461694	20.0228255	Golikówka	73a	
50.0380700	19.9413665	Kalwaryjska	75	
50.0450189	20.0398235	Rybitwy	75	
50.0459061	20.0310422	Strażacka	75	
50.0464613	20.0235596	Golikówka	77	
50.0379724	19.9413145	Kalwaryjska	77	
50.0450643	20.0402633	Rybitwy	77	
50.0463153	20.0235410	Golikówka	77a	
50.0391553	19.9974748	Łanowa	78	
50.0465085	20.0240313	Golikówka	79	
50.0378910	19.9412745	Kalwaryjska	79	
50.0452079	20.0405837	Rybitwy	79	
50.0464862	19.9565646	Janowa Wola	7a	
50.0461416	19.9841832	Koszykarska	7a	
50.0443736	19.9800790	Paproci	7a	
50.0428194	19.9632527	Powstańców Wielkopolskich	7a	
50.0456178	19.9663577	Wałowa	7a	
50.0518627	19.9286289	Barska	8	
50.0461673	19.9572646	Dąbrówki	8	
50.0359131	19.9956661	Gliniana	8	
50.0444037	19.9791610	Gromadzka	8	
50.0442301	19.9613913	Hetmańska	8	
50.0423939	19.9427503	Jana Długosza	8	
50.0423761	19.9757349	Jana Heweliusza	8	
50.0435149	19.9608643	Jana Tarnowskiego	8	
50.0462516	19.9838430	Koszykarska	8	
50.0444312	19.9804694	Paproci	8	
50.0429343	19.9430317	Plac Emila Serkowskiego	8	
50.0419037	19.9379922	Przedwiośnie	8	
50.0389059	20.0308969	Przy Cegielni	8	
50.0465503	19.9577963	Romualda Traugutta	8	
50.0423171	20.0473844	Rączna	8	
50.0397558	19.9865298	Seweryna Goszczyńskiego	8	
50.0468427	19.9723587	Stanisława Klimeckiego	8	
50.0432131	19.9800646	Stróża Rybna	8	
50.0453132	20.0451299	Szparagowa	8	
50.0436677	19.9452498	Tadeusza Rejtana	8	
50.0432530	19.9362347	Turecka	8	
50.0430724	19.9452383	Władysława Warneńczyka	8	
50.0489027	19.9621352	Ślusarska	8	
50.0389145	19.9874192	Źródlana	8	
50.0380533	19.9870469	Żeńców	8	
50.0391540	19.9976183	Łanowa	80	
50.0454042	20.0412880	Rybitwy	81	
50.0464960	20.0242565	Golikówka	83	
50.0455184	20.0414627	Rybitwy	83	
50.0466122	20.0247828	Golikówka	85	
50.0458501	20.0418248	Rybitwy	85	
50.0440400	20.0383334	Rybitwy	86	
50.0460485	20.0425399	Rybitwy	87	
50.0459402	20.0421190	Rybitwy	87a	
50.0442035	20.0387699	Rybitwy	88	
50.0443412	20.0392241	Rybitwy	88a	
50.0465431	20.0255303	Golikówka	89	
50.0461197	20.0428121	Rybitwy	89	
50.0466408	20.0259631	Golikówka	89a	
50.0466012	19.9580456	Romualda Traugutta	8a	
50.0421400	20.0471459	Rączna	8a	
50.0453419	20.0452827	Szparagowa	8a	
50.0443938	19.9637497	Zaułek	8a	
50.0454472	20.0454392	Szparagowa	8b	
50.0450994	20.0458476	Szparagowa	8c	
50.0453156	20.0458715	Szparagowa	8d	
50.0460148	19.9575195	Dąbrówki	9	
50.0398074	20.0066796	Golikówka	9	
50.0444094	19.9786788	Gromadzka	9	
50.0421311	19.9413044	Ignacego Krasickiego	9	
50.0422988	19.9425845	Jana Długosza	9	
50.0420461	19.9756558	Jana Heweliusza	9	
50.0463812	19.9565916	Janowa Wola	9	
50.0369697	19.9863895	Kacza	9	
50.0405752	20.0234753	Kormoranów	9	
50.0463315	19.9842731	Koszykarska	9	
50.0349603	19.9984910	Kozia	9	
50.0417682	19.9768535	Koźlarska	9	
50.0366700	19.9854801	Mariana Batki	9	
50.0367370	19.9932374	Motyla	9	
50.0442457	19.9802567	Paproci	9	
50.0429091	19.9428488	Plac Emila Serkowskiego	9	
50.0373049	19.9414946	Podskale	9	
50.0449221	19.9746354	Płaszowska	9	
50.0452989	19.9684474	Romana Kiełkowskiego	9	Parasoft
50.0462706	19.9575973	Romualda Traugutta	9	
50.0443719	19.9761459	Sarmacka	9	
50.0393490	19.9868916	Seweryna Goszczyńskiego	9	
50.0428872	19.9797577	Stróża Rybna	9	
50.0411791	19.9377310	Szaflarska	9	
50.0442296	19.9729985	Szklarska	9	
50.0455590	19.9666644	Wałowa	9	
50.0367047	19.9884163	Łanowa	9	
50.0442281	19.9602169	Świętej Kingi	9	
50.0385180	19.9874002	Źródlana	9	
50.0377579	19.9870017	Żeńców	9	
50.0444797	20.0395742	Rybitwy	90	
50.0464733	20.0262016	Golikówka	91	
50.0462388	20.0268500	Golikówka	91a	
50.0463010	20.0271407	Golikówka	91b	
50.0465666	20.0272040	Golikówka	91d	
50.0445967	20.0398122	Rybitwy	92	
50.0419437	20.0450703	Półłanki	94	
50.0446525	20.0401041	Rybitwy	94	
50.0447540	20.0403044	Rybitwy	94a	
50.0470835	20.0284933	Golikówka	95	
50.0422573	20.0452305	Półłanki	96	
50.0448014	20.0405415	Rybitwy	96	
50.0471194	20.0290858	Golikówka	97	
50.0424933	20.0453320	Półłanki	98	
50.0448657	20.0407365	Rybitwy	98	
50.0445092	20.0410793	Rybitwy	98a	
50.0440854	19.9801032	Paproci	9a	
50.0427228	19.9430285	Plac Emila Serkowskiego	9a	
50.0461555	19.9828827	Saska	9a	
50.0496692	19.9562453	Zabłocie	9a	
50.0367543	19.9884935	Łanowa	9a	
50.0439925	19.9800597	Paproci	9b	
50.0441747	19.9762858	Sarmacka	9b	
50.0439753	19.9760742	Sarmacka	9c	
50.0439073	19.9754737	Sarmacka	9d	
50.0266383	19.9297142	Odrzańska	5	JPEmbedded
50.0643585	19.9382126	Sławkowska	17	Polska Akademia Umiejętności
50.0651983	19.8772077	Królowej Jadwigi	242	Avita
50.0662155	19.8750316	Królowej Jadwigi	223	Gospoda na Woli
50.0655928	19.8750402	Królowej Jadwigi	250	Pomodorino Ristorante
50.0650326	19.8777634	Królowej Jadwigi	238	Kocyk
50.0568855	20.0469698	Marka Kublińskiego	10	
50.0571563	20.0361466	Odmętowa	102	
50.0571768	20.0472983	Marka Kublińskiego	11	
50.0499704	20.0081168	Szafrańska	11	
50.0568920	20.0472343	Marka Kublińskiego	12	
50.0571818	20.0474305	Marka Kublińskiego	13	
50.0571869	20.0475627	Marka Kublińskiego	15	
50.0506669	20.0121667	Ciepłownicza	17	
50.0571919	20.0476949	Marka Kublińskiego	17	
50.0507047	20.0129290	Ciepłownicza	19	
50.0543005	20.0011098	Plac Błonie-Beszcz	1b	
50.0507297	20.0131086	Ciepłownicza	21	
50.0606913	20.0615427	Żaglowa	23d	
50.0511585	20.0033467	Ciepłownicza	38	
50.0568660	20.0461765	Marka Kublińskiego	4	
50.0510086	20.0035765	Ciepłownicza	40	
50.0571289	20.0465454	Marka Kublińskiego	5	
50.0568725	20.0464409	Marka Kublińskiego	6	
50.0547272	20.0488491	Klasztorna	66	
50.0571275	20.0468056	Marka Kublińskiego	7	
50.0568790	20.0467054	Marka Kublińskiego	8	
50.0571262	20.0470658	Marka Kublińskiego	9	
50.0578860	20.0364183	Odmętowa	92	
50.0576464	20.0363461	Odmętowa	94	
50.0568466	20.0505473	Klasztorna	25	Oberża pod Czarnym Koniem
50.0555321	20.0499851	Klasztorna	31A	Tomar
50.0683632	20.1047032	Nadbrzezie	6	
50.0330950	19.9393008	Wadowicka	6B2	
50.0500646	19.9816184	Stoczniowców	3	
50.0834603	19.9012140	Walerego Eliasza Radzikowskiego	47d	AVSystem
50.0794742	19.9723786	Pilotów	45	Mangia
50.0521836	19.9457557	Jonatana Warszauera	3	Omerta Pub & more...
50.0577332	19.9379299	Grodzka	43	"Bar Mleczny ""Pod Temidą"""
50.0653507	19.8765063	Królowej Jadwigi	246	Żabka
50.0740103	19.9593393	Grochowska	4a	Truskaweczka - Artykuły Spożywcze
50.0752630	19.9603193	Księdza Ignacego Jana Skorupki	30	Zakątek Smaków
50.0767967	19.8945213	Jerzego Szablowskiego	6	Architektoniczne Biuro Projektowe
50.0697053	19.9612451	Stanisława Moniuszki	10	
50.0698955	19.9615904	Józefa Brodowicza	6a	
50.0697553	19.9608187	Stanisława Moniuszki	8	
50.0772478	19.9700496	Pilotów	17	Meritum House
50.0782255	19.9710611	Pilotów	33	Kettler
50.0858035	19.9971874	Stanisława Skarżyńskiego	7	Babilon
50.0196232	20.0564828	Henryka i Karola Czeczów	20	
50.0197707	20.0564291	Henryka i Karola Czeczów	20	
50.0717277	19.9333359	Krowoderska	67	AMT Kostecki
50.0716805	19.9334095	Krowoderska	67	Atena
50.0724247	19.9330418	Krowoderska	73	Krakowska Wyższa Szkoła Promocji Zdrowia
50.0723428	19.9321789	Krowoderska	77	Marcela
50.0725118	19.8970912	Juliusza Lea	187	
50.0726175	19.8958772	Juliusza Lea	195	
50.0776019	19.8989585	Jerzego Samuela Bandtkiego	7a	
50.0805757	19.8927002	Bronowicka	104	
50.0774960	19.8969509	Gabrieli Zapolskiej	16	
50.0799879	19.9070273	Czeladnicza	1	
50.0783330	19.9061938	Bartosza Głowackiego	16	
50.0782826	19.9065817	Bartosza Głowackiego	22	Demel
50.0780343	19.9047906	Grenadierów	3	
50.0779657	19.9052353	Grenadierów	5	
50.0794318	19.9008145	Krakusów	5a	
50.0794061	19.9009165	Krakusów	5b	
50.0793722	19.9010694	Krakusów	5c	
50.0799227	19.9070688	Wojciecha Halczyna	7	
50.0807716	19.8981762	Górna	14a	
50.0790757	19.8979689	Górna	2a	
50.0798260	19.8973730	Wjazdowa	5	
50.0800401	19.8974184	Wjazdowa	9	
50.0668054	19.8914709	Mydlnicka	75	
50.0668723	19.8916348	Mydlnicka	75b	
50.0688802	19.8851063	Hamernia	18b	
50.0782683	19.8806808	Na Błonie	17	
50.0782993	19.8807867	Na Błonie	17b	
50.0744614	19.8855482	Księdza Ferdynanda Machaya	2	
50.0663241	19.9403304	Basztowa	15	Lajkonik
50.0726649	19.9561028	Rakowicka	33a	Karawan
50.0745792	19.8658592	Brzegowa	3	
50.0747669	19.8657979	Brzegowa	3a	
50.0748873	19.8658260	Brzegowa	3b	
50.0750048	19.8658647	Brzegowa	3c	
50.0691531	19.9368494	Słowiańska	2	Quick
50.0715247	19.9337082	Krowoderska	65A	GPS-y.pl
50.0710411	19.9346342	Krowoderska	61	
50.0694846	19.9364733	Krowoderska	39	Szklarnia
50.0693255	19.9366553	Krowoderska	37	
50.0694123	19.9365738	Krowoderska	39	Velvet look
50.0730608	19.9645739	Grochowska	22a	Lewiatan
50.0456101	19.9303446	Komandosów	1	abc
50.0467230	19.9271474	Mieszczańska	13	Niepubliczne przedszkole Niebieska żabka
50.0428751	19.9316490	Komandosów	21	Jadłodajnia U Babuni
50.0429014	19.9317880	Komandosów	21	Karo
50.0429242	19.9318993	Komandosów	21	Kabanosik
50.0429880	19.9322867	Komandosów	21	Tutti-Frutti
50.0429237	19.9324635	Komandosów	21	Sklep z narzędziami
50.0456531	19.9306205	Komandosów	1	Bracia Hodorek
50.0282065	19.9384200	Księdza Józefa Tischnera	8	Sabre Polska
50.0286672	19.9516961	Generała Henryka Kamieńskiego	11	Auchan
50.0288653	19.9182788	Zygmunta Miłkowskiego	18	WF Sport
50.0208260	19.9264031	Waleriana Łukasińskiego	10	
